name,role,profession,family,p index,year
ab-ba-kal-la,,,,201469,64.1
ab-ba-kal-la,['intermediary'],,,104946,73.0613
ab-ba-kal-la,,,,108710,73.102
ab-ba-kal-la,['intermediary'],dubsar[scribe],,136024,74.0905
ab-ba-kal-la,,,,126743,77.09
ab-ba-kal-la,['intermediary'],,,103607,78.03
ab-ba-kal-la,,engar[farmer],,118355,80.08
ab-ba-kal-la,,Å¡eÅ¡[brother],,117200,80.123
ab-ba-kal-la,,,,117200,80.123
ab-ba-kal-la,,,,134778,81.123
ab-ba-kal-la,,,,118537,83
ab-ba-kal-la,,,,118537,83
ab-ba-kal-la,,,,126030,83.0401
ab-ba-kal-la,,,,134742,83.0516
ab-ba-kal-la,['intermediary'],,,212173,83.06
ab-ba-kal-la,,,,112844,83.1
ab-ba-kal-la,,,,112844,83.1
ab-ba-kal-la,,,,210199,83.11
ab-ba-kal-la,,,,210199,83.11
ab-ba-kal-la,,,,126385,83.12
ab-ba-kal-la,,,,201139,84
ab-ba-kal-la,,,,201139,84
ab-ba-kal-la,,,,106059,84.01
ab-ba-kal-la,,,,106059,84.01
ab-ba-kal-la,,,,113409,84.02
ab-ba-kal-la,,,,113409,84.02
ab-ba-kal-la,,,,126034,84.02
ab-ba-kal-la,,,,126034,84.02
ab-ba-kal-la,,,,126110,84.03
ab-ba-kal-la,,,,126394,84.05
ab-ba-kal-la,,,,126394,84.05
ab-ba-kal-la,,,,104505,84.06
ab-ba-kal-la,,,,104505,84.06
ab-ba-kal-la,['recipient'],,,126386,84.07
ab-ba-kal-la,,,,126386,84.07
ab-ba-kal-la,,,,126113,84.08
ab-ba-kal-la,,,,126113,84.08
ab-ba-kal-la,['recipient'],teÅ‹[approach],,212351,84.08
ab-ba-kal-la,,,,212351,84.08
ab-ba-kal-la,['recipient'],teÅ‹[approach],,134743,84.0822
ab-ba-kal-la,,,,134743,84.0822
ab-ba-kal-la,,,,126100,84.09
ab-ba-kal-la,,,,126100,84.09
ab-ba-kal-la,,,,118550,84.1
ab-ba-kal-la,,,,104504,84.12
ab-ba-kal-la,,,,104504,84.12
ab-ba-kal-la,,,,126384,84.12
ab-ba-kal-la,,,,126384,84.12
ab-ba-kal-la,,,,125709,85
ab-ba-kal-la,,,,125709,85
ab-ba-kal-la,,,,101019,85.05
ab-ba-kal-la,,,,103595,85.0527
ab-ba-kal-la,,,,407244,85.06
ab-ba-kal-la,,,,114351,85.0622
ab-ba-kal-la,,,,131698,85.0714
ab-ba-kal-la,,,,145119,85.0721
ab-ba-kal-la,,,,131623,85.0729
ab-ba-kal-la,,,,125030,85.09
ab-ba-kal-la,,,,125031,85.09
ab-ba-kal-la,,,,117338,85.1
ab-ba-kal-la,,,,117284,85.11
ab-ba-kal-la,,,,131688,85.11
ab-ba-kal-la,,,,145131,85.11
ab-ba-kal-la,,,,102882,85.12
ab-ba-kal-la,,,,118546,85.12
ab-ba-kal-la,,,,127840,85.12
ab-ba-kal-la,,,,136296,85.12
ab-ba-kal-la,,,,124406,86.01
ab-ba-kal-la,['recipient'],,,105219,86.0303
ab-ba-kal-la,,,,120896,86.07
ab-ba-kal-la,,,,120896,86.07
ab-ba-kal-la,,,,407055,86.07
ab-ba-kal-la,,,,131048,86.08
ab-ba-maÅ¡-ba-nu-um,,,,127985,
ab-ba-mu,,Å¡abra[administrator],,126589,
ab-ba-mu#,,damgar[merchant],,108742,71.1018
ab-ba-mu,,Å¡eÅ¡[brother],,209822,69.01
ab-ba-mu,,damgar[merchant],,136265,72.0304
ab-ba-mu,['intermediary'],sukkal[secretary],,320511,73.093
ab-ba-mu,,,,113166,74.07
ab-ba-mu,,damgar[merchant],,112428,76.0104
ab-ba-mu,,damgar[merchant],,126706,77.1105
ab-ba-na-ka,['intermediary'],,,101721,51.11
ab-ba-ni-ir,,,,290706,72.0701
ab-ba-ni-ir,,kaÅ¡[beer],,105187,74.1022
ab-ba-saâ‚†#-[ga],,,,332149,
ab-ba-saâ‚†#-[ga]-ta,['source'],,,123881,70.0114
ab-ba-saâ‚†#-ga#-ta#,['source'],,,124026,71.1021
ab-ba-saâ‚†#-ga#-ta,['source'],,,102186,71.062
ab-ba-saâ‚†#-ga#-ta,['source'],,,332557,73.07
ab-ba-saâ‚†#-ga#,,,,102635,71.0613
ab-ba-saâ‚†#-ga-ta#,['source'],,,407054,
ab-ba-saâ‚†#-ga-ta,['source'],,,104714,67.0922
ab-ba-saâ‚†#-ga-ta,['source'],,,107453,68.0124
ab-ba-saâ‚†#-ga-ta,['source'],,,124903,68.0616
ab-ba-saâ‚†#-ga-ta,['source'],,,123853,68.0621
ab-ba-saâ‚†#-ga-ta,['source'],,,123935,71.0428
ab-ba-saâ‚†#-ga-ta,['source'],,,234931,71.0525
ab-ba-saâ‚†#-ga-ta,['source'],,,416447,71.0909
ab-ba-saâ‚†#-ga-ta,['source'],,,127616,72
ab-ba-saâ‚†#-ga-ta,['source'],,,126238,72.1219
ab-ba-saâ‚†#-ga-ta,['source'],,,464284,73.0123
ab-ba-saâ‚†#-ga-ta,['source'],,,124078,74.0512
ab-ba-saâ‚†#-ga,['source'],,,112128,65.08
ab-ba-saâ‚†#-ga,,,,368369,65.1121
ab-ba-saâ‚†#-ga,,,,127443,71.01
ab-ba-saâ‚†#-ga,,,,275031,71.0128
ab-ba-saâ‚†#-ga,,,,361758,71.0917
ab-ba-saâ‚†#-ga,['recipient'],,,461500,73.12
ab-ba-saâ‚†-<ga>-ta,['source'],,,126176,66.1216
ab-ba-saâ‚†-<ga>-ta,['source'],,,105836,67.1024
ab-ba-saâ‚†-<ga>-ta,['source'],,,107806,70.1106
ab-ba-saâ‚†-<ga>-ta,['source'],,,104793,72.07
ab-ba-saâ‚†-<ga>-ta,['source'],,,332099,74.08
ab-ba-saâ‚†-[a]-ta,['source'],,,109194,73.06
ab-ba-saâ‚†-[ga-ta],['source'],,,125621,
ab-ba-saâ‚†-[ga-ta],,,,135171,66.0418
ab-ba-saâ‚†-[ga-ta],['source'],,,126001,67.12
ab-ba-saâ‚†-[ga-ta],['source'],,,133873,71.0402
ab-ba-saâ‚†-[ga-ta],['source'],,,275067,71.042
ab-ba-saâ‚†-[ga-ta],['source'],,,102901,74.1206
ab-ba-saâ‚†-[ga,,dumu[child],,108712,73.12
ab-ba-saâ‚†-[ga],,,,112142,
ab-ba-saâ‚†-[ga]-ta,['source'],,,136276,67.0917
ab-ba-saâ‚†-[ga]-ta,['source'],,,124403,68.1103
ab-ba-saâ‚†-[ga]-ta,['source'],,,103036,68.1204
ab-ba-saâ‚†-[ga]-ta,['source'],,,101316,69.0817
ab-ba-saâ‚†-[ga]-ta,['source'],,,117309,69.1225
ab-ba-saâ‚†-[ga]-ta,['source'],,,131702,70.0518
ab-ba-saâ‚†-[ga]-ta,['source'],,,111986,72.0922
ab-ba-saâ‚†-[ga]-ta,['source'],,,131053,72.1227
ab-ba-saâ‚†-[ga]-ta,['source'],,,131716,73.0216
ab-ba-saâ‚†-[ga]-ta,,,,135160,73.0329
ab-ba-saâ‚†-[ga]-ta,['source'],,,106351,75.0316
ab-ba-saâ‚†-[ga],['recipient'],,,320519,67.09
ab-ba-saâ‚†-ga,['source'],,,103108,
ab-ba-saâ‚†-ga,['recipient'],teÅ‹[approach],,103284,
ab-ba-saâ‚†-ga,,,,103592,
ab-ba-saâ‚†-ga,['source'],,,103876,
ab-ba-saâ‚†-ga,,dab[seize],,106083,
ab-ba-saâ‚†-ga,,,,106090,
ab-ba-saâ‚†-ga,['source'],,,106228,
ab-ba-saâ‚†-ga,,,,106307,
ab-ba-saâ‚†-ga,['source'],,,107277,
ab-ba-saâ‚†-ga,['source'],,,107365,
ab-ba-saâ‚†-ga,,,,117341,
ab-ba-saâ‚†-ga,['source'],,,124329,
ab-ba-saâ‚†-ga,['source'],,,124943,
ab-ba-saâ‚†-ga,,,,125958,
ab-ba-saâ‚†-ga,['recipient'],,,125987,
ab-ba-saâ‚†-ga,,,,126170,
ab-ba-saâ‚†-ga,['intermediary'],,,126170,
ab-ba-saâ‚†-ga,['intermediary'],,,126170,
ab-ba-saâ‚†-ga,['intermediary'],,,126170,
ab-ba-saâ‚†-ga,,,,126573,
ab-ba-saâ‚†-ga,,,,126815,
ab-ba-saâ‚†-ga,,,,128954,
ab-ba-saâ‚†-ga,['recipient'],,,129523,
ab-ba-saâ‚†-ga,['intermediary'],,,131094,
ab-ba-saâ‚†-ga,,,,133980,
ab-ba-saâ‚†-ga,['source'],,,134737,
ab-ba-saâ‚†-ga,,,,134786,
ab-ba-saâ‚†-ga,['source'],,,136312,
ab-ba-saâ‚†-ga,,de[bring],,142382,
ab-ba-saâ‚†-ga,,,,142790,
ab-ba-saâ‚†-ga,,Å‹al[be],,200542,
ab-ba-saâ‚†-ga,['intermediary'],,,200555,
ab-ba-saâ‚†-ga,,,,320510,
ab-ba-saâ‚†-ga,['recipient'],,,320528,
ab-ba-saâ‚†-ga,,,,429956,
ab-ba-saâ‚†-ga,,,,430532,
ab-ba-saâ‚†-ga,,,,458612,
ab-ba-saâ‚†-ga#,['intermediary'],,,126170,
ab-ba-saâ‚†-ga#-[ta],['source'],,,105914,
ab-ba-saâ‚†-ga#-[ta],['source'],,,123863,68.1226
ab-ba-saâ‚†-ga#-ta#,['source'],,,123991,71.0822
ab-ba-saâ‚†-ga#-ta#,['source'],,,124039,71.1122
ab-ba-saâ‚†-ga#-ta#,['source'],,,124048,71.1217
ab-ba-saâ‚†-ga#-ta#,['source'],,,124062,72.0821
ab-ba-saâ‚†-ga#-ta#,['source'],,,102187,72.0927
ab-ba-saâ‚†-ga#-ta,['source'],,,124093,66.002
ab-ba-saâ‚†-ga#-ta,['source'],,,406904,67.1107
ab-ba-saâ‚†-ga#-ta,['source'],,,143120,70.0809
ab-ba-saâ‚†-ga#-ta,['source'],,,123914,71.022
ab-ba-saâ‚†-ga#-ta,['source'],,,459080,71.0328
ab-ba-saâ‚†-ga#-ta,['source'],,,123941,71.0507
ab-ba-saâ‚†-ga#-ta,['source'],,,123965,71.0707
ab-ba-saâ‚†-ga#-ta,['source'],,,124041,71.1127
ab-ba-saâ‚†-ga#-ta,['source'],,,124066,73.032
ab-ba-saâ‚†-ga#,,,,272552,65.09
ab-ba-saâ‚†-ga#,,,,123978,71.07
ab-ba-saâ‚†-ga#,['recipient'],,,123825,71.0814
ab-ba-saâ‚†-ga#,,,,123830,71.1111
ab-ba-saâ‚†-ga-<ta>,['source'],,,102348,
ab-ba-saâ‚†-ga-<ta>,,,,124398,
ab-ba-saâ‚†-ga-<ta>,,,,116230,67.1018
ab-ba-saâ‚†-ga-[ta],['source'],,,117244,
ab-ba-saâ‚†-ga-[ta],['source'],,,126053,
ab-ba-saâ‚†-ga-[ta],['source'],,,126244,
ab-ba-saâ‚†-ga-[ta],['source'],,,103190,70.1013
ab-ba-saâ‚†-ga-[ta],['source'],,,115452,72.0619
ab-ba-saâ‚†-ga-[ta],['source'],,,111985,72.0728
ab-ba-saâ‚†-ga-[ta],['source'],,,126199,72.0916
ab-ba-saâ‚†-ga-[ta],['source'],,,131650,73.0827
ab-ba-saâ‚†-ga-[ta],['source'],,,105962,74.0513
ab-ba-saâ‚†-ga-[ta],['source'],,,134801,74.08
ab-ba-saâ‚†-ga-ka,['source'],,,125032,
ab-ba-saâ‚†-ga-ka,,Å‹ar[place],,113777,67.09
ab-ba-saâ‚†-ga-ka,,Å‹ar[place],,332073,67.09
ab-ba-saâ‚†-ga-ka,,Å‹ar[place],,118295,68.03
ab-ba-saâ‚†-ga-ta,,,,107357,
ab-ba-saâ‚†-ga-ta,['source'],,,114357,
ab-ba-saâ‚†-ga-ta,['source'],,,117267,
ab-ba-saâ‚†-ga-ta,['source'],,,125708,
ab-ba-saâ‚†-ga-ta,['source'],,,130870,
ab-ba-saâ‚†-ga-ta,['source'],,,416125,
ab-ba-saâ‚†-ga-ta,['source'],,,416428,
ab-ba-saâ‚†-ga-ta,['source'],,,211933,
ab-ba-saâ‚†-ga-ta#,['source'],,,102905,
ab-ba-saâ‚†-ga-ta#,,,,124087,
ab-ba-saâ‚†-ga-ta#,['source'],,,123855,68.0809
ab-ba-saâ‚†-ga-ta#,['source'],,,212094,68.12
ab-ba-saâ‚†-ga-ta#,['source'],,,123887,70.0615
ab-ba-saâ‚†-ga-ta#,['source'],,,407235,70.1205
ab-ba-saâ‚†-ga-ta#,['source'],,,123923,71.0325
ab-ba-saâ‚†-ga-ta#,['source'],,,467847,72.0325
ab-ba-saâ‚†-ga-ta#,['source'],,,416474,72.0423
ab-ba-saâ‚†-ga-ta#,,,,101425,72.1
ab-ba-saâ‚†-ga-ta#,['source'],,,218244,72.1116
ab-ba-saâ‚†-ga-ta#,['source'],,,218255,72.1205
ab-ba-saâ‚†-ga-ta,['source'],,,249013,60.0123
ab-ba-saâ‚†-ga-ta,['source'],,,145539,62.12
ab-ba-saâ‚†-ga-ta,['source'],,,117285,64.01
ab-ba-saâ‚†-ga-ta,['source'],,,330659,64.03
ab-ba-saâ‚†-ga-ta,['source'],,,128131,65.02
ab-ba-saâ‚†-ga-ta,['intermediary'],,,106317,65.08
ab-ba-saâ‚†-ga-ta,['source'],,,104646,66
ab-ba-saâ‚†-ga-ta,['source'],,,126524,66
ab-ba-saâ‚†-ga-ta,['source'],,,414454,66
ab-ba-saâ‚†-ga-ta,['source'],,,332372,66
ab-ba-saâ‚†-ga-ta,['source'],,,124092,66.0001
ab-ba-saâ‚†-ga-ta,['source'],,,102342,66.0013
ab-ba-saâ‚†-ga-ta,['source'],,,332138,66.0015
ab-ba-saâ‚†-ga-ta,['source'],,,104139,66.0024
ab-ba-saâ‚†-ga-ta,['source'],,,103995,66.0025
ab-ba-saâ‚†-ga-ta,['source'],,,128129,66.0029
ab-ba-saâ‚†-ga-ta,['source'],,,134914,66.0107
ab-ba-saâ‚†-ga-ta,['source'],,,104511,66.0127
ab-ba-saâ‚†-ga-ta,['source'],,,104155,66.02
ab-ba-saâ‚†-ga-ta,['source'],,,117276,66.043
ab-ba-saâ‚†-ga-ta,['source'],,,109627,66.0526
ab-ba-saâ‚†-ga-ta,['source'],,,134029,66.0727
ab-ba-saâ‚†-ga-ta,['source'],,,124527,66.0816
ab-ba-saâ‚†-ga-ta,['source'],,,106118,66.0822
ab-ba-saâ‚†-ga-ta,['source'],,,102351,66.1021
ab-ba-saâ‚†-ga-ta,['source'],,,143885,66.12
ab-ba-saâ‚†-ga-ta,['source'],,,134747,67.01
ab-ba-saâ‚†-ga-ta,['source'],,,330662,67.01
ab-ba-saâ‚†-ga-ta,['source'],,,103970,67.0101
ab-ba-saâ‚†-ga-ta,['source'],,,103309,67.0102
ab-ba-saâ‚†-ga-ta,['source'],,,124892,67.0102
ab-ba-saâ‚†-ga-ta,['source'],,,201105,67.0111
ab-ba-saâ‚†-ga-ta,['source'],,,103889,67.0125
ab-ba-saâ‚†-ga-ta,['source'],,,117468,67.0527
ab-ba-saâ‚†-ga-ta,['source'],,,131074,67.061
ab-ba-saâ‚†-ga-ta,['source'],,,101314,67.0613
ab-ba-saâ‚†-ga-ta,['source'],,,103772,67.08
ab-ba-saâ‚†-ga-ta,['source'],,,129396,67.08
ab-ba-saâ‚†-ga-ta,['source'],,,131584,67.08
ab-ba-saâ‚†-ga-ta,['source'],,,134745,67.08
ab-ba-saâ‚†-ga-ta,['source'],,,135917,67.08
ab-ba-saâ‚†-ga-ta,['source'],,,320669,67.0801
ab-ba-saâ‚†-ga-ta,['source'],,,134676,67.0819
ab-ba-saâ‚†-ga-ta,['source'],,,115513,67.082
ab-ba-saâ‚†-ga-ta,['source'],,,210135,67.082
ab-ba-saâ‚†-ga-ta,['source'],,,105835,67.0823
ab-ba-saâ‚†-ga-ta,['source'],,,100327,67.0828
ab-ba-saâ‚†-ga-ta,['source'],,,103663,67.0828
ab-ba-saâ‚†-ga-ta,['source'],,,103125,67.0829
ab-ba-saâ‚†-ga-ta,['source'],,,104731,67.09
ab-ba-saâ‚†-ga-ta,['source'],,,115417,67.0902
ab-ba-saâ‚†-ga-ta,['source'],,,134087,67.0902
ab-ba-saâ‚†-ga-ta,['source'],,,103674,67.0906
ab-ba-saâ‚†-ga-ta,['source'],,,103452,67.0907
ab-ba-saâ‚†-ga-ta,['source'],,,128768,67.0908
ab-ba-saâ‚†-ga-ta,['source'],,,134819,67.0908
ab-ba-saâ‚†-ga-ta,['source'],,,390770,67.0908
ab-ba-saâ‚†-ga-ta,['source'],,,143872,67.0909
ab-ba-saâ‚†-ga-ta,['source'],,,124897,67.091
ab-ba-saâ‚†-ga-ta,['source'],,,124489,67.0911
ab-ba-saâ‚†-ga-ta,['source'],,,218208,67.0912
ab-ba-saâ‚†-ga-ta,['source'],,,320744,67.0912
ab-ba-saâ‚†-ga-ta,['source'],,,107751,67.0916
ab-ba-saâ‚†-ga-ta,['source'],,,116206,67.0916
ab-ba-saâ‚†-ga-ta,['source'],,,407082,67.0916
ab-ba-saâ‚†-ga-ta,['source'],,,105834,67.0917
ab-ba-saâ‚†-ga-ta,['source'],,,123845,67.0917
ab-ba-saâ‚†-ga-ta,['source'],,,131067,67.0917
ab-ba-saâ‚†-ga-ta,['source'],,,136278,67.0917
ab-ba-saâ‚†-ga-ta,['source'],,,212406,67.0917
ab-ba-saâ‚†-ga-ta,['source'],,,134835,67.0918
ab-ba-saâ‚†-ga-ta,['source'],,,115414,67.0919
ab-ba-saâ‚†-ga-ta,['source'],,,103420,67.092
ab-ba-saâ‚†-ga-ta,['source'],,,143873,67.0921
ab-ba-saâ‚†-ga-ta,['source'],,,320825,67.0921
ab-ba-saâ‚†-ga-ta,['source'],,,330663,67.0921
ab-ba-saâ‚†-ga-ta,,,,115415,67.0924
ab-ba-saâ‚†-ga-ta,['source'],,,141938,67.0924
ab-ba-saâ‚†-ga-ta,['source'],,,210138,67.0924
ab-ba-saâ‚†-ga-ta,['source'],,,407123,67.0925
ab-ba-saâ‚†-ga-ta,['source'],,,128132,67.0926
ab-ba-saâ‚†-ga-ta,['source'],,,321037,67.0926
ab-ba-saâ‚†-ga-ta,['source'],,,407129,67.0926
ab-ba-saâ‚†-ga-ta,['source'],,,115416,67.0928
ab-ba-saâ‚†-ga-ta,['source'],,,115419,67.1
ab-ba-saâ‚†-ga-ta,['source'],,,115420,67.1
ab-ba-saâ‚†-ga-ta,['source'],,,102860,67.1001
ab-ba-saâ‚†-ga-ta,['source'],,,332605,67.1003
ab-ba-saâ‚†-ga-ta,['source'],,,103628,67.1004
ab-ba-saâ‚†-ga-ta,['source'],,,120689,67.1009
ab-ba-saâ‚†-ga-ta,['source'],,,136244,67.1009
ab-ba-saâ‚†-ga-ta,['source'],,,407074,67.1009
ab-ba-saâ‚†-ga-ta,['source'],,,105837,67.101
ab-ba-saâ‚†-ga-ta,['source'],,,126363,67.1013
ab-ba-saâ‚†-ga-ta,['source'],,,128133,67.1015
ab-ba-saâ‚†-ga-ta,['source'],,,105839,67.1017
ab-ba-saâ‚†-ga-ta,['source'],,,115418,67.1018
ab-ba-saâ‚†-ga-ta,['source'],,,102345,67.1019
ab-ba-saâ‚†-ga-ta,['source'],,,103678,67.1026
ab-ba-saâ‚†-ga-ta,['source'],,,126079,67.1026
ab-ba-saâ‚†-ga-ta,['source'],,,210414,67.1026
ab-ba-saâ‚†-ga-ta,['source'],,,330664,67.1027
ab-ba-saâ‚†-ga-ta,['source'],,,107729,67.1028
ab-ba-saâ‚†-ga-ta,['source'],,,407291,67.1028
ab-ba-saâ‚†-ga-ta,['source'],,,103311,67.1029
ab-ba-saâ‚†-ga-ta,['source'],,,102871,67.103
ab-ba-saâ‚†-ga-ta,['source'],,,115422,67.11
ab-ba-saâ‚†-ga-ta,['source'],,,145514,67.11
ab-ba-saâ‚†-ga-ta,['source'],,,103313,67.1101
ab-ba-saâ‚†-ga-ta,['source'],,,105143,67.1101
ab-ba-saâ‚†-ga-ta,['source'],,,210398,67.1101
ab-ba-saâ‚†-ga-ta,['source'],,,102956,67.1102
ab-ba-saâ‚†-ga-ta,['source'],,,126513,67.1102
ab-ba-saâ‚†-ga-ta,['source'],,,142132,67.1103
ab-ba-saâ‚†-ga-ta,['source'],,,320942,67.1104
ab-ba-saâ‚†-ga-ta,['source'],,,105144,67.1108
ab-ba-saâ‚†-ga-ta,['source'],,,126204,67.1108
ab-ba-saâ‚†-ga-ta,['source'],,,102903,67.1109
ab-ba-saâ‚†-ga-ta,['source'],,,103629,67.1109
ab-ba-saâ‚†-ga-ta,['source'],,,103886,67.111
ab-ba-saâ‚†-ga-ta,['source'],,,407133,67.111
ab-ba-saâ‚†-ga-ta,['source'],,,145808,67.1111
ab-ba-saâ‚†-ga-ta,['source'],,,303623,67.1113
ab-ba-saâ‚†-ga-ta,['source'],,,128641,67.1115
ab-ba-saâ‚†-ga-ta,['source'],,,124512,67.1116
ab-ba-saâ‚†-ga-ta,['source'],,,109332,67.112
ab-ba-saâ‚†-ga-ta,['source'],,,115421,67.1121
ab-ba-saâ‚†-ga-ta,['source'],,,303487,67.1121
ab-ba-saâ‚†-ga-ta,['source'],,,103624,67.1122
ab-ba-saâ‚†-ga-ta,['source'],,,143104,67.1126
ab-ba-saâ‚†-ga-ta,['source'],,,303611,67.1126
ab-ba-saâ‚†-ga-ta,['source'],,,218254,67.113
ab-ba-saâ‚†-ga-ta,['source'],,,124649,67.12
ab-ba-saâ‚†-ga-ta,['source'],,,136237,67.12
ab-ba-saâ‚†-ga-ta,['source'],,,211455,67.12
ab-ba-saâ‚†-ga-ta,['source'],,,126188,67.1201
ab-ba-saâ‚†-ga-ta,['source'],,,107759,67.1202
ab-ba-saâ‚†-ga-ta,['source'],,,111786,67.1204
ab-ba-saâ‚†-ga-ta,['source'],,,132012,67.1204
ab-ba-saâ‚†-ga-ta,['source'],,,109575,67.1205
ab-ba-saâ‚†-ga-ta,['source'],,,124949,67.1205
ab-ba-saâ‚†-ga-ta,['source'],,,103422,67.1209
ab-ba-saâ‚†-ga-ta,['source'],,,109576,67.1216
ab-ba-saâ‚†-ga-ta,['source'],,,123846,67.1216
ab-ba-saâ‚†-ga-ta,['source'],,,103262,67.1217
ab-ba-saâ‚†-ga-ta,['source'],,,109577,67.1217
ab-ba-saâ‚†-ga-ta,['source'],,,126433,67.1217
ab-ba-saâ‚†-ga-ta,['source'],,,128135,67.1217
ab-ba-saâ‚†-ga-ta,['source'],,,407296,67.1217
ab-ba-saâ‚†-ga-ta,['source'],,,131071,67.122
ab-ba-saâ‚†-ga-ta,['source'],,,143882,67.122
ab-ba-saâ‚†-ga-ta,['source'],,,103884,67.1222
ab-ba-saâ‚†-ga-ta,['source'],,,109578,67.1222
ab-ba-saâ‚†-ga-ta,['source'],,,134685,67.1223
ab-ba-saâ‚†-ga-ta,['source'],,,108684,68
ab-ba-saâ‚†-ga-ta,['source'],,,103076,68.01
ab-ba-saâ‚†-ga-ta,['source'],,,124950,68.01
ab-ba-saâ‚†-ga-ta,['source'],,,134704,68.01
ab-ba-saâ‚†-ga-ta,['source'],,,407119,68.01
ab-ba-saâ‚†-ga-ta,['source'],,,143893,68.0101
ab-ba-saâ‚†-ga-ta,['source'],,,143923,68.0101
ab-ba-saâ‚†-ga-ta,['source'],,,102346,68.0104
ab-ba-saâ‚†-ga-ta,['source'],,,107762,68.0108
ab-ba-saâ‚†-ga-ta,['source'],,,113785,68.0108
ab-ba-saâ‚†-ga-ta,['source'],,,106110,68.011
ab-ba-saâ‚†-ga-ta,['source'],,,123847,68.011
ab-ba-saâ‚†-ga-ta,['source'],,,123848,68.0111
ab-ba-saâ‚†-ga-ta,['source'],,,131077,68.0113
ab-ba-saâ‚†-ga-ta,['source'],,,303687,68.0117
ab-ba-saâ‚†-ga-ta,['source'],,,416480,68.0119
ab-ba-saâ‚†-ga-ta,['source'],,,103488,68.0121
ab-ba-saâ‚†-ga-ta,['source'],,,210395,68.0121
ab-ba-saâ‚†-ga-ta,['source'],,,123849,68.0122
ab-ba-saâ‚†-ga-ta,['source'],,,126144,68.0122
ab-ba-saâ‚†-ga-ta,['source'],,,131110,68.0122
ab-ba-saâ‚†-ga-ta,['source'],,,320596,68.0122
ab-ba-saâ‚†-ga-ta,['source'],,,136292,68.0123
ab-ba-saâ‚†-ga-ta,['source'],,,218144,68.0124
ab-ba-saâ‚†-ga-ta,['source'],,,106108,68.0125
ab-ba-saâ‚†-ga-ta,['source'],,,108688,68.0125
ab-ba-saâ‚†-ga-ta,['source'],,,128136,68.0125
ab-ba-saâ‚†-ga-ta,['source'],,,128137,68.0125
ab-ba-saâ‚†-ga-ta,['source'],,,115507,68.0127
ab-ba-saâ‚†-ga-ta,['source'],,,136269,68.0128
ab-ba-saâ‚†-ga-ta,['source'],,,106106,68.0129
ab-ba-saâ‚†-ga-ta,['source'],,,126164,68.0129
ab-ba-saâ‚†-ga-ta,['source'],,,143627,68.0201
ab-ba-saâ‚†-ga-ta,['source'],,,103249,68.0202
ab-ba-saâ‚†-ga-ta,['source'],,,103728,68.0204
ab-ba-saâ‚†-ga-ta,['source'],,,406865,68.0204
ab-ba-saâ‚†-ga-ta,['source'],,,126256,68.0205
ab-ba-saâ‚†-ga-ta,['source'],,,407106,68.0206
ab-ba-saâ‚†-ga-ta,['source'],,,124951,68.0208
ab-ba-saâ‚†-ga-ta,['source'],,,128766,68.0209
ab-ba-saâ‚†-ga-ta,['source'],,,115424,68.0211
ab-ba-saâ‚†-ga-ta,['source'],,,134860,68.0211
ab-ba-saâ‚†-ga-ta,['source'],,,126773,68.0215
ab-ba-saâ‚†-ga-ta,['source'],,,131709,68.0221
ab-ba-saâ‚†-ga-ta,['source'],,,407112,68.0222
ab-ba-saâ‚†-ga-ta,['source'],,,105863,68.0223
ab-ba-saâ‚†-ga-ta,['source'],,,105853,68.0225
ab-ba-saâ‚†-ga-ta,['source'],,,102310,68.0228
ab-ba-saâ‚†-ga-ta,['source'],,,109249,68.03
ab-ba-saâ‚†-ga-ta,['source'],,,142128,68.03
ab-ba-saâ‚†-ga-ta,['source'],,,126017,68.0301
ab-ba-saâ‚†-ga-ta,['source'],,,126232,68.0303
ab-ba-saâ‚†-ga-ta,['source'],,,109580,68.0304
ab-ba-saâ‚†-ga-ta,['source'],,,115425,68.0304
ab-ba-saâ‚†-ga-ta,['source'],,,131712,68.0305
ab-ba-saâ‚†-ga-ta,['source'],,,103416,68.0306
ab-ba-saâ‚†-ga-ta,['source'],,,115937,68.0307
ab-ba-saâ‚†-ga-ta,['source'],,,125604,68.0307
ab-ba-saâ‚†-ga-ta,['source'],,,131635,68.0308
ab-ba-saâ‚†-ga-ta,['source'],,,124345,68.0309
ab-ba-saâ‚†-ga-ta,['source'],,,115426,68.031
ab-ba-saâ‚†-ga-ta,['source'],,,210480,68.031
ab-ba-saâ‚†-ga-ta,['source'],,,392642,68.031
ab-ba-saâ‚†-ga-ta,['source'],,,134862,68.0311
ab-ba-saâ‚†-ga-ta,['source'],,,105855,68.0313
ab-ba-saâ‚†-ga-ta,['source'],,,124899,68.0315
ab-ba-saâ‚†-ga-ta,['source'],,,126201,68.0315
ab-ba-saâ‚†-ga-ta,['source'],,,210397,68.0315
ab-ba-saâ‚†-ga-ta,['source'],,,126207,68.0317
ab-ba-saâ‚†-ga-ta,['source'],,,143896,68.0318
ab-ba-saâ‚†-ga-ta,['source'],,,103465,68.0319
ab-ba-saâ‚†-ga-ta,['source'],,,136251,68.0319
ab-ba-saâ‚†-ga-ta,['source'],,,128808,68.032
ab-ba-saâ‚†-ga-ta,['source'],,,416523,68.0323
ab-ba-saâ‚†-ga-ta,['source'],,,452225,68.0326
ab-ba-saâ‚†-ga-ta,['source'],,,103375,68.0327
ab-ba-saâ‚†-ga-ta,['source'],,,108679,68.0327
