id,source,target,p_index,year,type,source's role,target's role
6821,30,100,416211,Amar-Suen.04.02.09,Directed,['new owner'],['recipient']
6822,30,100,212049,Shulgi.43.10.24,Directed,['new owner'],['recipient']
6823,30,100,212077,"Shulgi.45.04.07, Shulgi.45.04.09, Shulgi.45.04.12",Directed,['new owner'],['recipient']
6824,31,188,101857,Shu-Suen.02.01.00,Directed,['source'],['intermediary']
6825,111,31,102873,Amar-Suen.08.02.09,Directed,['source'],['recipient']
6826,31,201,103127,Shu-Suen.02.11.00,Directed,['source'],['intermediary']
6827,31,188,103617,Shu-Suen.02.10.00,Directed,['source'],['intermediary']
6828,111,31,103633,Amar-Suen.08.02.11,Directed,['source'],['recipient']
6829,111,31,103768,Amar-Suen.08.04.30,Directed,['source'],['recipient']
6830,392,392,103837,Shu-Suen.02.12.00,Directed,['source'],['source']
6831,31,201,104367,Shu-Suen.02.12.00,Directed,['source'],['intermediary']
6832,31,188,104371,Shu-Suen.03.01.00 (us2 year),Directed,['source'],['intermediary']
6833,42,188,104576,Shu-Suen.03.02.00 (us2 year),Directed,['source'],['intermediary']
6834,42,31,104576,Shu-Suen.03.02.00 (us2 year),Directed,['source'],['recipient']
6835,188,31,104576,Shu-Suen.03.02.00 (us2 year),Directed,['intermediary'],['recipient']
6836,31,201,105124,Shu-Suen.02.04.29,Directed,['source'],['intermediary']
6837,31,249,105124,Shu-Suen.02.04.29,Directed,['source'],['recipient']
6838,201,249,105124,Shu-Suen.02.04.29,Directed,['intermediary'],['recipient']
6839,37,31,105954,Amar-Suen.07.03.00,Directed,['source'],['intermediary']
6840,37,530,105954,Amar-Suen.07.03.00,Directed,['source'],['recipient']
6841,31,530,105954,Amar-Suen.07.03.00,Directed,['intermediary'],['recipient']
6842,111,31,105961,Amar-Suen.08.04.13,Directed,['source'],['recipient']
6843,31,188,106033,Shu-Suen.02.09.00,Directed,['source'],['intermediary']
6844,31,188,106250,Shu-Suen.02.01.21 (us2 year),Directed,['source'],['intermediary']
6845,31,188,106252,Shu-Suen.02.01.00,Directed,['source'],['intermediary']
6846,31,201,106254,Shu-Suen.03.01.00 (us2 year),Directed,['source'],['intermediary']
6847,31,532,106332,Amar-Suen.03.11.00,Directed,['source'],['recipient']
6848,31,31,106359,Shu-Suen.02.06.08,Undirected,['source'],['source']
6849,31,201,106359,Shu-Suen.02.06.08,Undirected,['source'],['intermediary']
6850,31,201,106359,Shu-Suen.02.06.08,Undirected,['source'],['intermediary']
6851,591,31,106363,"Shu-Suen.02.01.00, Shu-Suen.02.12.00",Directed,['intermediary'],['recipient']
6852,31,532,106758,Amar-Suen.04.07.00,Directed,['source'],['recipient']
6853,31,179,107877,Amar-Suen.07.06.00,Directed,['source'],['recipient']
6854,31,639,107981,Amar-Suen.06.02.24,Undirected,['source'],['intermediary']
6855,31,640,107981,Amar-Suen.06.02.24,Undirected,['source'],['intermediary']
6856,639,640,107981,Amar-Suen.06.02.24,Undirected,['intermediary'],['intermediary']
6857,31,227,114332,Amar-Suen.05.02.30,Directed,['source'],['recipient']
6858,31,31,117253,Shu-Suen.04.09.00,Undirected,"['recipient', 'intermediary']","['recipient', 'intermediary']"
6859,31,42,117253,Shu-Suen.04.09.00,Undirected,"['recipient', 'intermediary']",['intermediary']
6860,31,42,117253,Shu-Suen.04.09.00,Undirected,"['recipient', 'intermediary']",['intermediary']
6861,31,179,117467,"Amar-Suen.07.04.01, Amar-Suen.07.04.30",Directed,['source'],['recipient']
6862,31,85,122792,Amar-Suen.07.08.00,Directed,['source'],['recipient']
6863,31,188,122843,Shu-Suen.02.02.00,Directed,['source'],['intermediary']
6864,31,79,123754,Amar-Suen.05.02.28,Directed,['source'],['recipient']
6865,31,31,123757,Amar-Suen.07.03.26,Undirected,"['source', 'intermediary']","['source', 'intermediary']"
6866,37,31,124233,Amar-Suen.06.06.00,Directed,['source'],['intermediary']
6867,37,532,124233,Amar-Suen.06.06.00,Directed,['source'],['recipient']
6868,31,532,124233,Amar-Suen.06.06.00,Directed,['intermediary'],['recipient']
6869,79,31,124258,Amar-Suen.06.03.10,Directed,['source'],['recipient']
6870,31,37,124422,Amar-Suen.03.11d.00 (intercalated),Directed,['source'],['recipient']
6871,31,909,124559,Shu-Suen.04.04.20 (us2 year),Undirected,['source'],['intermediary']
6872,31,910,124559,Shu-Suen.04.04.20 (us2 year),Undirected,['source'],['intermediary']
6873,909,910,124559,Shu-Suen.04.04.20 (us2 year),Undirected,['intermediary'],['intermediary']
6874,31,161,125603,Amar-Suen.05.08.00,Directed,['source'],['recipient']
6875,31,188,125745,Shu-Suen.02.12.00,Directed,['source'],['intermediary']
6876,31,253,125828,Shu-Suen.07.01.21,Undirected,['source'],['intermediary']
6877,31,477,125828,Shu-Suen.07.01.21,Undirected,['source'],['representative']
6878,253,477,125828,Shu-Suen.07.01.21,Undirected,['intermediary'],['representative']
6879,31,309,125858,Shu-Suen.07.01.09,Directed,['source'],['representative']
6880,31,592,126008,Shu-Suen.02.02.20,Directed,['source'],['intermediary']
6881,31,909,126542,Shu-Suen.03.06.20,Directed,['source'],['intermediary']
6882,31,690,127311,Amar-Suen.07.06.13,Directed,['source'],['intermediary']
6883,31,987,128192,Shu-Suen.05.05.00 (us2 year),Directed,['source'],['recipient']
6884,31,192,128592,Amar-Suen.04.04.00,Directed,['source'],['intermediary']
6885,31,37,128592,Amar-Suen.04.04.00,Directed,['source'],['recipient']
6886,192,37,128592,Amar-Suen.04.04.00,Directed,['intermediary'],['recipient']
6887,31,839,128636,"Shu-Suen.03.05.03, Shu-Suen.03.05.06",Directed,['source'],['intermediary']
6888,31,201,131946,Shu-Suen.03.01.00,Directed,['source'],['intermediary']
6889,31,392,134015,"Shu-Suen.07.03.--, Shu-Suen.07.03.08",Undirected,['source'],['representative']
6890,31,956,134015,"Shu-Suen.07.03.--, Shu-Suen.07.03.08",Undirected,['source'],['intermediary']
6891,392,956,134015,"Shu-Suen.07.03.--, Shu-Suen.07.03.08",Undirected,['representative'],['intermediary']
6892,31,201,134803,Shu-Suen.02.03.00,Directed,['source'],['intermediary']
6893,31,188,134900,Shu-Suen.02.06.00,Directed,['source'],['intermediary']
6894,111,31,136284,Amar-Suen.08.04.24,Directed,['source'],['recipient']
6895,31,972,136313,Amar-Suen.06.10.00,Directed,['source'],['recipient']
6896,161,31,142907,Shu-Suen.02.00.00,Directed,['source'],['recipient']
6897,149,31,143989,"Amar-Suen.04.01.00, Amar-Suen.04.12.00 (intercalated)",Directed,['source'],['intermediary']
6898,149,553,143989,"Amar-Suen.04.01.00, Amar-Suen.04.12.00 (intercalated)",Directed,['source'],['recipient']
6899,31,553,143989,"Amar-Suen.04.01.00, Amar-Suen.04.12.00 (intercalated)",Directed,['intermediary'],['recipient']
6900,201,31,144473,"Shu-Suen.02.01.00, Shu-Suen.02.12.00",Directed,['intermediary'],['recipient']
6901,31,179,200550,Amar-Suen.07.07.00,Directed,['source'],['recipient']
6902,31,714,201366,"Shu-Suen.05.08.00, Shu-Suen.05.10.29, Shu-Suen.05.11.30 (us2 year)",Directed,['source'],['recipient']
6903,31,194,273267,Amar-Suen.04.11.06,Directed,['source'],['representative']
6904,31,595,390824,Shu-Suen.04.09.00,Directed,['source'],['recipient']
6905,31,595,390824,Shu-Suen.04.09.00,Directed,['source'],['recipient']
6906,31,595,393061,Shu-Suen.06.07.00,Directed,['source'],['recipient']
6907,31,987,393061,Shu-Suen.06.07.00,Directed,['source'],['recipient']
6908,31,595,211954,Shu-Suen.06.09.00,Directed,['source'],['recipient']
6909,31,987,211954,Shu-Suen.06.09.00,Directed,['source'],['recipient']
6910,31,675,330658,Shulgi.42.09.03,Directed,['source'],['intermediary']
6911,36,31,212288,"Amar-Suen.05.01.00, Amar-Suen.05.12.00",Directed,['source'],['recipient']
6912,96,32,101310,Shulgi.47.09.02 (us2 year),Directed,['new owner'],['recipient']
6913,32,125,101379,Shulgi.47.06.22 (us2 year),Directed,['source'],['intermediary']
6914,32,122,101382,Shulgi.47.11.07 (us2 year),Directed,['source'],['intermediary']
6915,32,190,101867,Ibbi-Suen.01.07.15,Undirected,['source'],['representative']
6916,32,191,101867,Ibbi-Suen.01.07.15,Undirected,['source'],['intermediary']
6917,190,191,101867,Ibbi-Suen.01.07.15,Undirected,['representative'],['intermediary']
6918,32,91,104303,Ibbi-Suen.02.12.25,Undirected,['intermediary'],['source']
6919,32,191,104303,Ibbi-Suen.02.12.25,Undirected,['intermediary'],['intermediary']
6920,91,191,104303,Ibbi-Suen.02.12.25,Undirected,['source'],['intermediary']
6921,32,462,104419,Shu-Suen.09.09.25,Directed,['source'],['intermediary']
6922,32,202,104696,"Amar-Suen.08.00.00, Shu-Suen.--.00.00",Directed,['source'],['intermediary']
6923,96,32,105828,Shulgi.47.09.15 (us2 year),Directed,['new owner'],['recipient']
6924,32,563,106197,Shu-Suen.08.03.00,Directed,['source'],['recipient']
6925,32,285,106414,Ibbi-Suen.02.03.13,Directed,['source'],['intermediary']
6926,32,32,106416,Ibbi-Suen.02.05.00,Undirected,['recipient'],['recipient']
6927,32,173,106416,Ibbi-Suen.02.05.00,Undirected,['recipient'],['intermediary']
6928,32,173,106416,Ibbi-Suen.02.05.00,Undirected,['recipient'],['intermediary']
6929,45,32,107711,Shulgi.48.07.00,Directed,['source'],['intermediary']
6930,32,202,116895,Shu-Suen.07.12.03,Undirected,['source'],['intermediary']
6931,32,689,116895,Shu-Suen.07.12.03,Undirected,['source'],['representative']
6932,202,689,116895,Shu-Suen.07.12.03,Undirected,['intermediary'],['representative']
6933,96,32,123362,Shulgi.47.10.00 (us2 year),Directed,['new owner'],['recipient']
6934,96,32,123541,Shulgi.47.06.00 (us2 year),Directed,['new owner'],['recipient']
6935,96,32,123542,Shulgi.47.07.22 (us2 year),Directed,['new owner'],['recipient']
6936,32,125,123583,Shulgi.47.09.00 (us2 year),Directed,['source'],['intermediary']
6937,32,37,123658,Shulgi.47.07.15 (us2 year),Undirected,['source'],['intermediary']
6938,32,122,123658,Shulgi.47.07.15 (us2 year),Undirected,['source'],['intermediary']
6939,37,122,123658,Shulgi.47.07.15 (us2 year),Undirected,['intermediary'],['intermediary']
6940,96,32,123683,Shulgi.47.09.11 (us2 year),Directed,['new owner'],['recipient']
6941,96,32,124644,Shulgi.47.09.13 (us2 year),Directed,['new owner'],['recipient']
6942,100,32,126321,Shulgi.42.08.00,Directed,['source'],['intermediary']
6943,96,32,126725,Shulgi.47.07.00 (us2 year),Directed,['new owner'],['recipient']
6944,32,380,126745,Shu-Suen.08.04.00,Directed,['source'],['recipient']
6945,96,32,128816,Shulgi.47.09.02 (us2 year),Directed,['new owner'],['recipient']
6946,32,253,129489,Shu-Suen.07.07.12,Undirected,['source'],['intermediary']
6947,32,1011,129489,Shu-Suen.07.07.12,Undirected,['source'],['intermediary']
6948,253,1011,129489,Shu-Suen.07.07.12,Undirected,['intermediary'],['intermediary']
6949,32,362,129578,Ibbi-Suen.02.03.00,Undirected,['intermediary'],['source']
6950,32,1022,129578,Ibbi-Suen.02.03.00,Undirected,['intermediary'],['intermediary']
6951,362,1022,129578,Ibbi-Suen.02.03.00,Undirected,['source'],['intermediary']
6952,173,32,129767,Ibbi-Suen.01.01.00,Directed,['intermediary'],['recipient']
6953,848,848,131622,"Amar-Suen.02.09.02, Amar-Suen.02.09.26",Directed,['source'],['source']
6954,32,362,131698,Ibbi-Suen.01.07.14,Directed,['source'],['intermediary']
6955,96,32,131931,Shulgi.47.04.00 (us2 year),Directed,['new owner'],['recipient']
6956,96,32,133853,Shulgi.47.07.00 (us2 year),Directed,['new owner'],['recipient']
6957,96,32,133854,Shulgi.47.09.18 (us2 year),Directed,['new owner'],['recipient']
6958,32,125,143757,Shulgi.47.05.00 (us2 year),Undirected,['source'],['intermediary']
6959,32,130,143757,Shulgi.47.05.00 (us2 year),Undirected,['source'],['intermediary']
6960,125,130,143757,Shulgi.47.05.00 (us2 year),Undirected,['intermediary'],['intermediary']
6961,32,37,145128,"Ibbi-Suen.01.07.28, Ibbi-Suen.01.07.29",Undirected,['source'],['intermediary']
6962,32,191,145128,"Ibbi-Suen.01.07.28, Ibbi-Suen.01.07.29",Undirected,['source'],['intermediary']
6963,37,191,145128,"Ibbi-Suen.01.07.28, Ibbi-Suen.01.07.29",Undirected,['intermediary'],['intermediary']
6964,32,210,200584,Shu-Suen.07.06.00,Undirected,['source'],['intermediary']
6965,32,839,200584,Shu-Suen.07.06.00,Undirected,['source'],['intermediary']
6966,210,839,200584,Shu-Suen.07.06.00,Undirected,['intermediary'],['intermediary']
6967,32,32,201028,Ibbi-Suen.01.12d.00 (intercalated),Undirected,['recipient'],['recipient']
6968,32,173,201028,Ibbi-Suen.01.12d.00 (intercalated),Undirected,['recipient'],['intermediary']
6969,32,173,201028,Ibbi-Suen.01.12d.00 (intercalated),Undirected,['recipient'],['intermediary']
6970,173,32,201048,Ibbi-Suen.01.11.00,Directed,['intermediary'],['recipient']
6971,226,32,201107,Shu-Suen.01.05.25,Directed,['source'],['intermediary']
6972,32,32,292463,Ibbi-Suen.01.12.00,Undirected,['recipient'],['recipient']
6973,32,173,292463,Ibbi-Suen.01.12.00,Undirected,['recipient'],['intermediary']
6974,32,173,292463,Ibbi-Suen.01.12.00,Undirected,['recipient'],['intermediary']
6975,91,91,320500,--.--.--.--,Undirected,['intermediary'],['intermediary']
6976,32,191,321029,Ibbi-Suen.02.11.03,Undirected,['source'],['intermediary']
6977,32,477,321029,Ibbi-Suen.02.11.03,Undirected,['source'],['representative']
6978,191,477,321029,Ibbi-Suen.02.11.03,Undirected,['intermediary'],['representative']
6979,96,32,332578,Shulgi.47.08.05 (us2 year),Directed,['new owner'],['recipient']
6980,96,32,405450,Shulgi.47.05.00 (us2 year),Directed,['new owner'],['recipient']
6981,173,32,461498,Ibbi-Suen.01.02.00,Directed,['intermediary'],['recipient']
6982,32,141,212169,Shu-Suen.07.11.08,Undirected,['source'],['representative']
6983,32,253,212169,Shu-Suen.07.11.08,Undirected,['source'],['intermediary']
6984,141,253,212169,Shu-Suen.07.11.08,Undirected,['representative'],['intermediary']
6985,32,191,101801,Ibbi-Suen.01.03.00,Undirected,['source'],['intermediary']
6986,32,470,101801,Ibbi-Suen.01.03.00,Undirected,['source'],['representative']
6987,191,470,101801,Ibbi-Suen.01.03.00,Undirected,['intermediary'],['representative']
6988,173,32,211953,Ibbi-Suen.01.03.00,Directed,['intermediary'],['recipient']
6989,96,33,101335,Shulgi.38.11.00 (us2 year),Directed,['new owner'],['recipient']
6990,33,125,101354,Shulgi.36.04.00,Undirected,['intermediary'],['representative']
6991,33,127,101354,Shulgi.36.04.00,Undirected,['intermediary'],['intermediary']
6992,125,127,101354,Shulgi.36.04.00,Undirected,['representative'],['intermediary']
6993,33,130,101358,Shulgi.40.03.01 (us2 year),Directed,['source'],['intermediary']
6994,33,125,101360,Shulgi.40.09.30 (us2 year),Directed,['source'],['intermediary']
6995,33,125,101362,Shulgi.41.02.00 (us2-us2 year),Directed,['source'],['intermediary']
6996,33,122,101363,Shulgi.41.02.04 (us2-us2 year),Directed,['source'],['intermediary']
6997,33,122,101364,Shulgi.41.07.02 (us2-us2 year),Directed,['source'],['intermediary']
6998,96,33,103797,Shulgi.39.04.06,Directed,['new owner'],['recipient']
6999,561,33,106169,"Shulgi.40.06.01 (us2 year), Shulgi.40.06.05 (us2 year)",Directed,['new owner'],['recipient']
7000,33,33,107564,Shulgi.41.01.00 (us2-us2 year),Undirected,"['source', 'intermediary']","['source', 'intermediary']"
7001,33,125,107564,Shulgi.41.01.00 (us2-us2 year),Undirected,"['source', 'intermediary']",['representative']
7002,33,125,107564,Shulgi.41.01.00 (us2-us2 year),Undirected,"['source', 'intermediary']",['representative']
7003,561,33,113466,Shulgi.38.10.00 (us2 year),Directed,['new owner'],['recipient']
7004,96,33,113722,Shulgi.39.03.00,Directed,['new owner'],['recipient']
7005,85,33,115395,Shulgi.39.06.15,Directed,['source'],['recipient']
7006,101,33,122706,Shulgi.46.11.20,Directed,['source'],['intermediary']
7007,33,388,123315,"Shulgi.39.11.26, Shulgi.39.12.10",Directed,['source'],['representative']
7008,33,127,123428,Shulgi.40.11.30 (us2 year),Directed,['source'],['intermediary']
7009,96,33,123578,Shulgi.39.03.00,Directed,['new owner'],['recipient']
7010,96,33,123649,Shulgi.40.05.24 (us2 year),Directed,['new owner'],['recipient']
7011,666,33,123706,Shulgi.38.04.00 (us2 year),Directed,['source'],['recipient']
7012,33,61,124427,Shulgi.38.11.00 (us2 year),Directed,['source'],['representative']
7013,33,122,128888,"Shulgi.41.04.02, Shulgi.41.04.05 (us2-us2 year)",Directed,['source'],['intermediary']
7014,33,122,130502,Shulgi.40.11.18 (us2 year),Directed,['source'],['intermediary']
7015,267,33,131860,Shulgi.39.00.00,Directed,['source'],['recipient']
7016,33,33,131991,Shulgi.41.05.00 (us2-us2 year),Undirected,"['source', 'intermediary']","['source', 'intermediary']"
7017,95,33,132004,Shulgi.39.02.00,Directed,['source'],['recipient']
7018,33,33,135038,Shulgi.41.01.30 (us2-us2 year),Undirected,"['source', 'intermediary']","['source', 'intermediary']"
7019,96,33,201016,Shulgi.39.10.00,Directed,['new owner'],['recipient']
7020,33,61,234958,Shulgi.35.10.00 (us2 year),Undirected,['representative'],['intermediary']
7021,33,125,234958,Shulgi.35.10.00 (us2 year),Undirected,['representative'],['representative']
7022,61,125,234958,Shulgi.35.10.00 (us2 year),Undirected,['intermediary'],['representative']
7023,33,33,303518,Shulgi.38.08.00 (us2 year),Undirected,"['source', 'intermediary']","['source', 'intermediary']"
7024,33,666,303518,Shulgi.38.08.00 (us2 year),Undirected,"['source', 'intermediary']",['representative']
7025,33,666,303518,Shulgi.38.08.00 (us2 year),Undirected,"['source', 'intermediary']",['representative']
7026,561,33,211568,Shulgi.39.08.13,Directed,['new owner'],['recipient']
7027,33,125,211695,Shulgi.40.06.13,Directed,['source'],['intermediary']
7028,36,35,100327,Amar-Suen.01.08.28,Directed,['source'],['representative']
7029,42,35,303754,Amar-Suen.03.12.09,Directed,['source'],['representative']
7030,36,89,101013,Amar-Suen.09.01.28,Directed,['source'],['intermediary']
7031,36,82,102345,Amar-Suen.01.10.19,Directed,['source'],['new owner']
7032,36,232,102351,Amar-Suen.--.10.21,Directed,['source'],['representative']
7033,36,156,102921,Amar-Suen.07.11.12,Directed,['source'],['representative']
7034,36,293,102978,Amar-Suen.04.03.24 (us2 year),Directed,['source'],['new owner']
7035,36,156,103016,Amar-Suen.04.02.24,Undirected,['source'],['representative']
7036,36,300,103016,Amar-Suen.04.02.24,Undirected,['source'],['new owner']
7037,156,300,103016,Amar-Suen.04.02.24,Undirected,['representative'],['new owner']
7038,36,119,103123,Amar-Suen.08.11.19,Undirected,['source'],['representative']
7039,36,299,103123,Amar-Suen.08.11.19,Undirected,['source'],['intermediary']
7040,119,299,103123,Amar-Suen.08.11.19,Undirected,['representative'],['intermediary']
7041,36,192,103172,Amar-Suen.03.01.05,Directed,['source'],['representative']
7042,36,135,103181,Amar-Suen.02.05.12,Undirected,['source'],['representative']
7043,36,322,103181,Amar-Suen.02.05.12,Undirected,['source'],['new owner']
